compound_id,target_id,target_name,assay_id,assay_description,standard_type,standard_value,standard_units,pchembl_value,activity_type,document_id,published_year,source
CHEMBL2044450,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900093,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,223.79,nM,6.65,INHIBITION,CHEMBL3800018,2023,ChEMBL
CHEMBL2048084,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900094,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,26.82,nM,7.57,INHIBITION,CHEMBL3800018,2022,ChEMBL
CHEMBL2078381,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900095,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,94.99,nM,7.02,INHIBITION,CHEMBL3800019,2023,ChEMBL
CHEMBL2076806,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900096,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,2.9,nM,8.54,INHIBITION,CHEMBL3800019,2022,ChEMBL
CHEMBL2080440,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900097,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,102.33,nM,6.99,INHIBITION,CHEMBL3800019,2023,ChEMBL
CHEMBL2078865,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900098,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,58.87,nM,7.23,INHIBITION,CHEMBL3800019,2022,ChEMBL
CHEMBL2014371,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900099,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,301.14,nM,6.52,INHIBITION,CHEMBL3800019,2023,ChEMBL
CHEMBL2012796,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900100,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,5.53,nM,8.26,INHIBITION,CHEMBL3800020,2022,ChEMBL
CHEMBL2016430,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900101,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,264.34,nM,6.58,INHIBITION,CHEMBL3800020,2023,ChEMBL
CHEMBL2014855,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900102,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,12.21,nM,7.91,INHIBITION,CHEMBL3800020,2022,ChEMBL
CHEMBL2045152,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900103,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,0.42,nM,9.38,INHIBITION,CHEMBL3800020,2023,ChEMBL
CHEMBL2048786,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900104,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,1899.85,nM,5.72,INHIBITION,CHEMBL3800020,2022,ChEMBL
CHEMBL2047211,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900105,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,1.01,nM,9.0,INHIBITION,CHEMBL3800021,2023,ChEMBL
CHEMBL2050845,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900106,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,16.6,nM,7.78,INHIBITION,CHEMBL3800021,2022,ChEMBL
CHEMBL2081142,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900107,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,422.17,nM,6.37,INHIBITION,CHEMBL3800021,2023,ChEMBL
CHEMBL2084776,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900108,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,24.58,nM,7.61,INHIBITION,CHEMBL3800021,2022,ChEMBL
CHEMBL2083201,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900109,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,5.95,nM,8.23,INHIBITION,CHEMBL3800021,2023,ChEMBL
CHEMBL2030010,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900110,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,195.2,nM,6.71,INHIBITION,CHEMBL3800022,2022,ChEMBL
CHEMBL2085260,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900111,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,10.68,nM,7.97,INHIBITION,CHEMBL3800022,2023,ChEMBL
CHEMBL2063941,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900112,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,0.81,nM,9.09,INHIBITION,CHEMBL3800022,2022,ChEMBL
CHEMBL2019191,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900113,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,102.62,nM,6.99,INHIBITION,CHEMBL3800022,2023,ChEMBL
CHEMBL2066000,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900114,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,308.75,nM,6.51,INHIBITION,CHEMBL3800022,2022,ChEMBL
CHEMBL2064425,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900115,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,42.25,nM,7.37,INHIBITION,CHEMBL3800023,2023,ChEMBL
CHEMBL2051547,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900116,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,27.81,nM,7.56,INHIBITION,CHEMBL3800023,2022,ChEMBL
CHEMBL2098356,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900117,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,2.55,nM,8.59,INHIBITION,CHEMBL3800023,2023,ChEMBL
CHEMBL2001990,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900118,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,45.5,nM,7.34,INHIBITION,CHEMBL3800023,2022,ChEMBL
CHEMBL2000415,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900119,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,84.5,nM,7.07,INHIBITION,CHEMBL3800023,2023,ChEMBL
CHEMBL2087537,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900120,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,325.17,nM,6.49,INHIBITION,CHEMBL3800024,2022,ChEMBL
CHEMBL2034346,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900121,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,1428.42,nM,5.85,INHIBITION,CHEMBL3800024,2023,ChEMBL
CHEMBL2032771,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900122,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,616.54,nM,6.21,INHIBITION,CHEMBL3800024,2022,ChEMBL
CHEMBL2036405,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900123,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,623.85,nM,6.2,INHIBITION,CHEMBL3800024,2023,ChEMBL
CHEMBL2066702,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900124,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,57.49,nM,7.24,INHIBITION,CHEMBL3800024,2022,ChEMBL
CHEMBL2070336,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900125,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,1007.26,nM,6.0,INHIBITION,CHEMBL3800025,2023,ChEMBL
CHEMBL2068761,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900126,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,10000.0,nM,5.0,INHIBITION,CHEMBL3800025,2022,ChEMBL
CHEMBL2072395,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900127,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,35.83,nM,7.45,INHIBITION,CHEMBL3800025,2023,ChEMBL
CHEMBL2002692,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900128,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,0.45,nM,9.35,INHIBITION,CHEMBL3800025,2022,ChEMBL
CHEMBL2001117,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900129,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,2.36,nM,8.63,INHIBITION,CHEMBL3800025,2023,ChEMBL
CHEMBL2004751,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900130,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,58.73,nM,7.23,INHIBITION,CHEMBL3800026,2022,ChEMBL
CHEMBL2003176,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900131,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,404.13,nM,6.39,INHIBITION,CHEMBL3800026,2023,ChEMBL
CHEMBL2038682,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900132,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,0.08,nM,10.07,INHIBITION,CHEMBL3800026,2022,ChEMBL
CHEMBL2037107,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900133,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,27.59,nM,7.56,INHIBITION,CHEMBL3800026,2023,ChEMBL
CHEMBL2040741,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900134,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,20.04,nM,7.7,INHIBITION,CHEMBL3800026,2022,ChEMBL
CHEMBL2039166,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900135,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,44.09,nM,7.36,INHIBITION,CHEMBL3800027,2023,ChEMBL
CHEMBL2085975,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900136,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,34.1,nM,7.47,INHIBITION,CHEMBL3800027,2022,ChEMBL
CHEMBL2073097,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900137,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,110.52,nM,6.96,INHIBITION,CHEMBL3800027,2023,ChEMBL
CHEMBL2071522,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900138,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,56.88,nM,7.25,INHIBITION,CHEMBL3800027,2022,ChEMBL
CHEMBL2075156,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900139,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,0.99,nM,9.0,INHIBITION,CHEMBL3800027,2023,ChEMBL
CHEMBL2021965,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900140,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,1.79,nM,8.75,INHIBITION,CHEMBL3800028,2022,ChEMBL
CHEMBL2052262,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900141,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,3744.47,nM,5.43,INHIBITION,CHEMBL3800028,2023,ChEMBL
CHEMBL2007512,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900142,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,808.19,nM,6.09,INHIBITION,CHEMBL3800028,2022,ChEMBL
CHEMBL2054321,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900143,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,189.59,nM,6.72,INHIBITION,CHEMBL3800028,2023,ChEMBL
CHEMBL2057955,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900144,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,3.67,nM,8.44,INHIBITION,CHEMBL3800028,2022,ChEMBL
CHEMBL2088252,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900145,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,1.69,nM,8.77,INHIBITION,CHEMBL3800029,2023,ChEMBL
CHEMBL2043502,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900146,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,6.0,nM,8.22,INHIBITION,CHEMBL3800029,2022,ChEMBL
CHEMBL2090311,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900147,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,425.65,nM,6.37,INHIBITION,CHEMBL3800029,2023,ChEMBL
CHEMBL2088736,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900148,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,105.81,nM,6.98,INHIBITION,CHEMBL3800029,2022,ChEMBL
CHEMBL2024242,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900149,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,10.25,nM,7.99,INHIBITION,CHEMBL3800029,2023,ChEMBL
CHEMBL2022667,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900150,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,55.0,nM,7.26,INHIBITION,CHEMBL3800030,2022,ChEMBL
CHEMBL2026301,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900151,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,74.96,nM,7.13,INHIBITION,CHEMBL3800030,2023,ChEMBL
CHEMBL2024726,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900152,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,72.6,nM,7.14,INHIBITION,CHEMBL3800030,2022,ChEMBL
CHEMBL2060232,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900153,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,2.19,nM,8.66,INHIBITION,CHEMBL3800030,2023,ChEMBL
CHEMBL2058657,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900154,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,8.07,nM,8.09,INHIBITION,CHEMBL3800030,2022,ChEMBL
CHEMBL2057082,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900155,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,64.5,nM,7.19,INHIBITION,CHEMBL3800031,2023,ChEMBL
CHEMBL2060716,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900156,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,14.92,nM,7.83,INHIBITION,CHEMBL3800031,2022,ChEMBL
CHEMBL2059141,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900157,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,563.79,nM,6.25,INHIBITION,CHEMBL3800031,2023,ChEMBL
CHEMBL2094647,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900158,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,105.37,nM,6.98,INHIBITION,CHEMBL3800031,2022,ChEMBL
CHEMBL2093072,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900159,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,2.82,nM,8.55,INHIBITION,CHEMBL3800031,2023,ChEMBL
CHEMBL2039881,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900160,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,1139.28,nM,5.94,INHIBITION,CHEMBL3800032,2022,ChEMBL
CHEMBL2095131,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900161,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,7.83,nM,8.11,INHIBITION,CHEMBL3800032,2023,ChEMBL
CHEMBL2025428,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900162,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,3818.82,nM,5.42,INHIBITION,CHEMBL3800032,2022,ChEMBL
CHEMBL2029062,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900163,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,0.64,nM,9.2,INHIBITION,CHEMBL3800032,2023,ChEMBL
CHEMBL2027487,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900164,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,110.9,nM,6.96,INHIBITION,CHEMBL3800032,2022,ChEMBL
CHEMBL2031121,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900165,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,12.61,nM,7.9,INHIBITION,CHEMBL3800033,2023,ChEMBL
CHEMBL2061418,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900166,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,24.31,nM,7.61,INHIBITION,CHEMBL3800033,2022,ChEMBL
CHEMBL2008227,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900167,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,22.37,nM,7.65,INHIBITION,CHEMBL3800033,2023,ChEMBL
CHEMBL2063477,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900168,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,15.57,nM,7.81,INHIBITION,CHEMBL3800033,2022,ChEMBL
CHEMBL2010286,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900169,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,1622.44,nM,5.79,INHIBITION,CHEMBL3800033,2023,ChEMBL
CHEMBL2097408,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900170,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,21.34,nM,7.67,INHIBITION,CHEMBL3800034,2022,ChEMBL
CHEMBL2044217,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900171,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,48.3,nM,7.32,INHIBITION,CHEMBL3800034,2023,ChEMBL
CHEMBL2099467,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900172,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,109.59,nM,6.96,INHIBITION,CHEMBL3800034,2022,ChEMBL
CHEMBL2046276,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900173,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,189.8,nM,6.72,INHIBITION,CHEMBL3800034,2023,ChEMBL
CHEMBL2076573,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900174,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,20.14,nM,7.7,INHIBITION,CHEMBL3800034,2022,ChEMBL
CHEMBL2080207,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900175,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,300.87,nM,6.52,INHIBITION,CHEMBL3800035,2023,ChEMBL
CHEMBL2078632,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900176,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,2.96,nM,8.53,INHIBITION,CHEMBL3800035,2022,ChEMBL
CHEMBL2082266,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900177,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,10.65,nM,7.97,INHIBITION,CHEMBL3800035,2023,ChEMBL
CHEMBL2012563,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900178,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,17.54,nM,7.76,INHIBITION,CHEMBL3800035,2022,ChEMBL
CHEMBL2067813,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900179,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,3.29,nM,8.48,INHIBITION,CHEMBL3800035,2023,ChEMBL
CHEMBL2014622,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900180,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,2192.17,nM,5.66,INHIBITION,CHEMBL3800036,2022,ChEMBL
CHEMBL2013047,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900181,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,601.97,nM,6.22,INHIBITION,CHEMBL3800036,2023,ChEMBL
CHEMBL2016681,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900182,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,9.6,nM,8.02,INHIBITION,CHEMBL3800036,2022,ChEMBL
CHEMBL2046978,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900183,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,168.17,nM,6.77,INHIBITION,CHEMBL3800036,2023,ChEMBL
CHEMBL2050612,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900184,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,129.28,nM,6.89,INHIBITION,CHEMBL3800036,2022,ChEMBL
CHEMBL2049037,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900185,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,806.61,nM,6.09,INHIBITION,CHEMBL3800037,2023,ChEMBL
CHEMBL2047462,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900186,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,299.14,nM,6.52,INHIBITION,CHEMBL3800037,2022,ChEMBL
CHEMBL2082968,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900187,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,2.79,nM,8.55,INHIBITION,CHEMBL3800037,2023,ChEMBL
CHEMBL2081393,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900188,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,10.16,nM,7.99,INHIBITION,CHEMBL3800037,2022,ChEMBL
CHEMBL2085027,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900189,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,20.66,nM,7.68,INHIBITION,CHEMBL3800037,2023,ChEMBL
CHEMBL2083452,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900190,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,119.02,nM,6.92,INHIBITION,CHEMBL3800038,2022,ChEMBL
CHEMBL2018958,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900191,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,23.88,nM,7.62,INHIBITION,CHEMBL3800038,2023,ChEMBL
CHEMBL2017383,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900192,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,2.24,nM,8.65,INHIBITION,CHEMBL3800038,2022,ChEMBL
CHEMBL2064192,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900193,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,159.65,nM,6.8,INHIBITION,CHEMBL3800038,2023,ChEMBL
CHEMBL2019442,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900194,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,34.28,nM,7.47,INHIBITION,CHEMBL3800038,2022,ChEMBL
CHEMBL2049739,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900195,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,0.54,nM,9.27,INHIBITION,CHEMBL3800039,2023,ChEMBL
CHEMBL2053373,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900196,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,6.2,nM,8.21,INHIBITION,CHEMBL3800039,2022,ChEMBL
CHEMBL2000182,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900197,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,115.47,nM,6.94,INHIBITION,CHEMBL3800039,2023,ChEMBL
CHEMBL2055432,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900198,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,7.55,nM,8.12,INHIBITION,CHEMBL3800039,2022,ChEMBL
CHEMBL2085729,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900199,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,1175.51,nM,5.93,INHIBITION,CHEMBL3800039,2023,ChEMBL
CHEMBL2032538,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900200,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,37.53,nM,7.43,INHIBITION,CHEMBL3800040,2022,ChEMBL
CHEMBL2087788,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900201,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,7.57,nM,8.12,INHIBITION,CHEMBL3800040,2023,ChEMBL
CHEMBL2034597,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900202,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,13.18,nM,7.88,INHIBITION,CHEMBL3800040,2022,ChEMBL
CHEMBL2021719,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900203,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),Ki,7.75,nM,8.11,INHIBITION,CHEMBL3800040,2023,ChEMBL
CHEMBL2068528,CHEMBL3882,ALK (Anaplastic Lymphoma Kinase),CHEMBL1900204,Kinase inhibition assay: ALK (Anaplastic Lymphoma Kinase),IC50,4.64,nM,8.33,INHIBITION,CHEMBL3800040,2022,ChEMBL
